"Gene","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"GPATCH8",8,4,5,2,0.263522738943235,2.02308422143967,1.01655638085722,0.579181904278786
"GPBP1",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GPBP1L1",3,2,3,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"GPCPD1",4,2,3,2,0.450818825649812,2.01765860391765,1.01268208519664,0.345997956634091
"GPI",4,4,3,4,1,1.00662727114879,0.00952958840162954,0
"GPM6B",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GPNMB",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GPR107",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"GPR108",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPR146",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPR15",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GPR155",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GPR171",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GPR174",2,1,1,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GPR18",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GPR183",6,5,5,4,0.772932450798938,1.20942163875394,0.274317296772623,0.111858458898154
"GPR22",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GPR34",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GPRC5B",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GPRIN3",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GPS1",4,0,3,0,0.0614372099500796,Inf,Inf,1.2115685151575
"GPS2",2,4,2,2,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"GPX3",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"GPX4",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GRAMD1A",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"GRAP2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GRB2",8,6,4,5,0.604469920949631,1.34551169229986,0.428154927841747,0.218625305209511
"GRIPAP1",2,2,2,1,1,1.00660973632977,0.00950445733523746,0
"GRK2",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"GRK6",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GRN",4,0,3,0,0.0614372099500796,Inf,Inf,1.2115685151575
"GRSF1",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GRTP1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GSAP",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GSDMD",3,3,3,1,1,1.00661849212498,0.0095170062774283,0
"GSKIP",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GSN",9,4,4,3,0.176428160459337,2.27887436325388,1.18832138949707,0.75343209405675
"GSPT1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GSR",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GSS",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GSTK1",7,6,4,5,0.789013314747805,1.17586115820644,0.233717721575365,0.102915667927831
"GSTM1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GSTM2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GSTM5",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GSTO1",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"GSTT1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GTF2A2",3,0,3,0,0.123525410204266,Inf,Inf,0.908243695227225
"GTF2H1",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GTF2I",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"GTF3A",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GTF3C1",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"GTF3C2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GTF3C3",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GTF3C6",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"GTPBP1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GTPBP10",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GTPBP2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GTPBP4",1,2,1,1,1,0.502863467225993,-0.991761348721336,0
"GUCD1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GUCY1A3",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GUCY1B3",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"GUK1",5,5,4,3,1,1.00663607349377,0.00954220383962694,0
"GUSB",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"GXYLT1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"GYG1",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"GZMH",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"H2AFJ",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"H2AFY",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"H3F3B",2,6,2,4,0.287786494812239,0.333974434851514,-1.58219042369868,0.540929590406852
"H6PD",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HACD3",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"HACD4",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"HADHA",3,4,2,4,1,0.754114950562894,-0.407143643055342,0
"HADHB",3,0,2,0,0.123525410204266,Inf,Inf,0.908243695227225
"HAGH",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"HARS",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HARS2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HAS2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HAUS1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HAUS3",4,1,3,1,0.216600222965284,4.03892092910595,2.01396990234123,0.664341100653714
"HAUS4",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"HAUS6",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HAUS7",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HAX1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HBP1",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"HBS1L",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HCCS",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HCFC1",2,3,1,3,1,0.670371393191425,-0.576967508769896,0
"HCG27",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HCK",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HCLS1",9,6,7,5,0.450889696568802,1.51560314107525,0.599892034936164,0.34592968878844
"HCST",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HDAC1",4,4,3,4,1,1.00662727114879,0.00952958840162954,0
"HDAC2",2,3,2,3,1,0.670371393191425,-0.576967508769896,0
"HDAC3",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"HDAC5",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"HDAC6",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"HDC",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HDHD2",2,2,1,1,1,1.00660973632977,0.00950445733523746,0
"HDLBP",5,2,2,2,0.286482737757817,2.52523546649066,1.33641791875547,0.542901541663037
"HEATR1",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"HEATR3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HEATR5B",4,2,2,2,0.450818825649812,2.01765860391765,1.01268208519664,0.345997956634091
"HEATR6",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HECTD2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HECTD3",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"HECTD4",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HELLS",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HELQ",3,4,2,4,1,0.754114950562894,-0.407143643055342,0
"HELZ",3,6,2,4,0.506534837136861,0.501546418640706,-0.995544864949847,0.295390680499119
"HERC1",5,7,4,6,0.773533954240531,0.717289806527153,-0.479371966245789,0.111520618208112
"HERC2",3,3,2,2,1,1.00661849212498,0.0095170062774283,0
"HERC2P2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HERC3",1,5,1,3,0.217839453206134,0.200447849165676,-2.31870115764144,0.661863461779443
"HERC4",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"HERC6",2,3,2,3,1,0.670371393191425,-0.576967508769896,0
"HERPUD1",7,6,5,4,0.789013314747805,1.17586115820644,0.233717721575365,0.102915667927831
"HEXA",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HEXB",7,1,4,1,0.038025005470109,7.09533945741007,2.82687170779632,1.41993071479928
"HEXIM1",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"HEXIM2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HGS",2,10,2,5,0.0378464934655823,0.199390647017112,-2.32633035726008,1.42197435233548
"HHAT",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIBADH",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HIBCH",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HID1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIF1A",7,0,6,0,0.00752866950098098,Inf,Inf,2.12328176741647
"HIGD2A",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HINT1",2,2,2,1,1,1.00660973632977,0.00950445733523746,0
"HINT2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIPK1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HIPK3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIRIP3",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIST1H1C",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIST1H1D",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIST1H2AM",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIST1H4D",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIST3H2A",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HIVEP1",3,1,3,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"HIVEP2",4,3,3,3,0.725126469251364,1.34367907158262,0.426188601565915,0.139586241555909
"HK1",3,4,2,3,1,0.754114950562894,-0.407143643055342,0
"HKDC1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HLA-A",3,10,2,6,0.0909301542202451,0.299391031810487,-1.73989708844199,1.04129207233574
"HLA-B",8,16,4,6,0.148403393590855,0.498223059353037,-1.00513629923315,0.828556167783874
"HLA-C",11,28,6,7,0.00861221471363628,0.386764637114932,-1.37047220335905,2.06488515119121
"HLA-DMA",3,1,3,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"HLA-DMB",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HLA-DOA",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HLA-DPA1",1,3,1,3,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"HLA-DPB1",2,2,1,1,1,1.00660973632977,0.00950445733523746,0
"HLA-DQA1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HLA-DQB1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HLA-DQB2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HLA-DRB5",6,9,3,3,0.605449302114594,0.668617995923756,-0.580745909120555,0.217922217068727
"HLA-E",12,9,6,5,0.519319459057863,1.34736396102794,0.430139616088698,0.284565403953912
"HLA-F",16,22,4,4,0.411853781185851,0.726447252364564,-0.461070047909873,0.385256942450452
"HM13",4,2,3,2,0.450818825649812,2.01765860391765,1.01268208519664,0.345997956634091
"HMCES",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HMCN1",2,3,1,2,1,0.670371393191425,-0.576967508769896,0
"HMG20A",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HMG20B",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"HMGA1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HMGB1",5,9,4,6,0.421805630435886,0.556505587189357,-0.845531922917765,0.374887627415604
"HMGCL",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"HMGN1",3,2,2,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"HMGN4",2,2,2,1,1,1.00660973632977,0.00950445733523746,0
"HMGN5",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HMGXB3",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"HMOX2",3,4,2,3,1,0.754114950562894,-0.407143643055342,0
"HNRNPA0",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"HNRNPA1",6,14,5,8,0.112972020326361,0.427066659886863,-1.22746682039911,0.947029104503374
"HNRNPA2B1",8,5,3,3,0.420549748490721,1.61655414207923,0.69292182741522,0.376182622417667
"HNRNPC",8,8,5,5,1,1.00666262138871,0.00958025136478142,0
"HNRNPD",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HNRNPDL",12,17,6,6,0.453959018932492,0.706045828069204,-0.502166265806772,0.342983351228372
"HNRNPF",6,3,4,3,0.340847109771089,2.02036419979359,1.01461538301428,0.467440384270158
"HNRNPH2",5,2,3,2,0.286482737757817,2.52523546649066,1.33641791875547,0.542901541663037
"HNRNPH3",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"HNRNPK",14,12,7,5,0.697785864001466,1.17751560779536,0.235746182674352,0.15627783289356
"HNRNPL",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HNRNPLL",3,3,2,2,1,1.00661849212498,0.0095170062774283,0
"HNRNPM",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"HNRNPR",1,5,1,4,0.217839453206134,0.200447849165676,-2.31870115764144,0.661863461779443
"HNRNPU",6,6,4,4,1,1.00664489925297,0.00955485272390862,0
"HNRNPUL1",2,3,2,2,1,0.670371393191425,-0.576967508769896,0
"HOMEZ",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HOTS",2,1,1,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HOXA10",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HOXB2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HOXC4",3,0,2,0,0.123525410204266,Inf,Inf,0.908243695227225
"HP1BP3",2,4,2,3,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"HPS1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HPS1;HPS1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HPS3",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HRAS",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HRH2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HS3ST4;C16orf82",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HSBP1L1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HSD17B11",4,2,4,1,0.450818825649812,2.01765860391765,1.01268208519664,0.345997956634091
"HSD17B12",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HSD17B4",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"HSF1",1,4,1,3,0.374190362517327,0.250875782283238,-1.99495488466713,0.426907402189948
"HSF2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HSH2D",2,1,1,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HSP90AA1",8,4,4,4,0.263522738943235,2.02308422143967,1.01655638085722,0.579181904278786
"HSP90AB1",9,7,5,3,0.626190863083596,1.29750513750086,0.375740250978023,0.203293273578455
"HSP90B1",9,7,5,5,0.626190863083596,1.29750513750086,0.375740250978023,0.203293273578455
"HSPA14",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HSPA1L",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HSPA4",4,3,4,3,0.725126469251364,1.34367907158262,0.426188601565915,0.139586241555909
"HSPA5",8,5,4,3,0.420549748490721,1.61655414207923,0.69292182741522,0.376182622417667
"HSPA8",21,16,7,7,0.410582226540542,1.33005539573999,0.411486334068616,0.386599854484263
"HSPA9",3,7,2,4,0.342153440567258,0.429340175187046,-1.21980691667133,0.465779088542544
"HSPB1",2,1,1,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HSPB6",5,1,3,1,0.123160627939643,5.05507106684412,2.33773137443549,0.909528105494506
"HSPBAP1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"HSPD1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HSPG2",9,4,4,2,0.176428160459337,2.27887436325388,1.18832138949707,0.75343209405675
"HSPH1",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"HTATSF1",2,4,2,4,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"HTR2B",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HTRA2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"HTT",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"HUWE1",6,6,3,5,1,1.00664489925297,0.00955485272390862,0
"HYLS1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IAH1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IARS",4,5,4,3,1,0.804360345871935,-0.314086134855305,0
"IARS2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IBTK",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"ICA1",2,4,2,4,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"ICAM1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ICAM2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"ICAM3",8,3,4,2,0.143364948328883,2.70068977237503,1.43332792731045,0.843557017483564
"ICE1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"ICE2",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"ICOS",2,3,1,2,1,0.670371393191425,-0.576967508769896,0
"IDE",2,3,2,3,1,0.670371393191425,-0.576967508769896,0
"IDH2",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"IDH3A",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"IDH3B",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IDI1",4,3,4,2,0.725126469251364,1.34367907158262,0.426188601565915,0.139586241555909
"IDO1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IDS",6,0,5,0,0.015167465816471,Inf,Inf,1.81908697516979
"IER2",1,2,1,1,1,0.502863467225993,-0.991761348721336,0
"IFFO1",3,0,2,0,0.123525410204266,Inf,Inf,0.908243695227225
"IFI16",8,7,5,5,0.802070121034262,1.15189203910205,0.204005506753401,0.0957876618317703
"IFI27",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IFI35",2,3,2,2,1,0.670371393191425,-0.576967508769896,0
"IFI44L",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IFIH1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IFIT2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IFITM1",4,3,3,3,0.725126469251364,1.34367907158262,0.426188601565915,0.139586241555909
"IFITM10",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IFITM2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IFITM3",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IFNAR1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"IFNAR2",1,4,1,4,0.374190362517327,0.250875782283238,-1.99495488466713,0.426907402189948
"IFNGR1",2,1,1,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IFNGR2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IFRD1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IFRD2",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"IFT27",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IFT46",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IFT52",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IFT74",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IFT80",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IFT81",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IFT88",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"IGF1R",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IGFBP7",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IGFLR1",2,1,1,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IGSF10",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"IGSF8",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IK",2,3,2,2,1,0.670371393191425,-0.576967508769896,0
"IKBKE",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"IKZF1",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IKZF3",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"IKZF5",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IL10RA",7,3,4,3,0.223648518405609,2.36014942080254,1.23887819934427,0.65043397453313
"IL10RB",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"IL12RB1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"IL12RB2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IL13RA1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IL16",10,5,6,5,0.206517597591758,2.02581878457557,1.01850512661337,0.685042935720067
"IL17RE",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IL18R1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IL18RAP",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IL2RA",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IL2RB",3,4,2,2,1,0.754114950562894,-0.407143643055342,0
"IL2RG",13,9,8,4,0.400042788033636,1.46152498989056,0.547474497281471,0.39789355463934
"IL32",1,5,1,4,0.217839453206134,0.200447849165676,-2.31870115764144,0.661863461779443
"IL3RA",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IL6R",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IL6ST",1,6,1,5,0.12415070769079,0.166827419986794,-2.58357166325208,0.906050800512727
"IL7",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IL7R",5,8,3,6,0.579420200732414,0.626852951608544,-0.673801042395915,0.237006367755514
"ILF2",3,2,3,1,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"ILF3",10,16,6,7,0.322810142478547,0.62435854427082,-0.679553345464565,0.491052828493751
"ILK",2,3,2,2,1,0.670371393191425,-0.576967508769896,0
"ILKAP",3,2,3,1,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"ILVBL",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IMMT",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"IMP3",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IMP4",3,1,3,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"IMPA1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IMPDH2",5,5,5,3,1,1.00663607349377,0.00954220383962694,0
"INF2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ING2",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ING3",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"ING5",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"INO80",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"INO80D",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"INPP1",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"INPP4B",7,8,4,6,1,0.879735034647026,-0.184859027684698,4.82163733276644e-17
"INPP5B",2,4,2,2,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"INPP5D",3,4,3,3,1,0.754114950562894,-0.407143643055342,0
"INPPL1",2,2,1,2,1,1.00660973632977,0.00950445733523746,0
"INSIG1",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"INSR;ARHGEF18",2,1,1,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"INTS1",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"INTS10",4,0,3,0,0.0614372099500796,Inf,Inf,1.2115685151575
"INTS11",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"INTS13",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"INTS14",2,3,2,2,1,0.670371393191425,-0.576967508769896,0
"INTS3",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"INTS6L",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"INTS7",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"INTS8",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"INVS",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IP6K1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IP6K2",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"IPCEF1",2,4,2,4,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"IPO5",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IPO7",2,0,2,0,0.24819457420672,Inf,Inf,0.605207716865645
"IPO9",4,1,3,1,0.216600222965284,4.03892092910595,2.01396990234123,0.664341100653714
"IPPK",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IQCJ-SCHIP1;SCHIP1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"IQCK",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"IQGAP1",3,5,2,4,0.725852687298256,0.602584324446837,-0.730764951554989,0.139151510959903
"IQGAP2",3,6,2,5,0.506534837136861,0.501546418640706,-0.995544864949847,0.295390680499119
"IQSEC1",4,4,3,3,1,1.00662727114879,0.00952958840162954,0
"IRAK1",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
